,Subject_ID,ROI,mean,var,std,CV
278,0027161_session_2,Cerebellum,123710.83710819483,,,
279,0027161_session_2,Cingulate,27739.438575804234,,,
280,0027161_session_2,Combined-Cerebral-WM,465696.2378785014,,,
281,0027161_session_2,Frontal,191496.5540716052,,,
282,0027161_session_2,Hippocampus,8775.31186580658,,,
283,0027161_session_2,Insula,12827.170803844929,,,
284,0027161_session_2,Occipital,57319.41512346268,,,
285,0027161_session_2,Pallidum,1880.8404712378979,2873.047316629835,53.600814514611955,0.028498331110098845
286,0027161_session_2,Parietal,139528.62486630678,,,
287,0027161_session_2,Putamen,10265.646843016148,,,
288,0027161_session_2,Temporal,121741.33113831282,,,
289,0027161_session_2,Thalamus,16380.650749504566,,,
290,0027161_session_2,Total-Lateral-Ventricle,16134.71975326538,,,
291,0027161_session_2,VentralDC,7455.790885984898,,,
292,0027161_session_2,rd-Ventricle,1413.15997838974,,,
293,0027161_session_2,th-Ventricle,1667.665974497795,,,
294,0027162_session_1,Accumbens-area,1459.8079776763916,,,
295,0027162_session_1,Amygdala,3811.7589417099953,,,
296,0027162_session_1,Brain-Stem,18771.017712950706,,,
297,0027162_session_1,CSF,807.0789876580238,,,
298,0027162_session_1,Caudate,8653.546867668629,,,
299,0027162_session_1,Cerebellum,138683.47287923098,,,
300,0027162_session_1,Cingulate,26145.860600173473,,,
301,0027162_session_1,Combined-Cerebral-WM,433945.4143640399,,,
302,0027162_session_1,Frontal,177550.51728487015,,,
303,0027162_session_1,Hippocampus,9425.982855856419,,,
304,0027162_session_1,Insula,13170.85679858923,,,
305,0027162_session_1,Occipital,48687.4772554636,,,
306,0027162_session_1,Pallidum,2122.9984675347805,8993.148109450787,94.83221029508269,0.04466899611340821
307,0027162_session_1,Parietal,125146.29208624363,,,
308,0027162_session_1,Putamen,12726.671805381775,,,
309,0027162_session_1,Temporal,122108.6841326952,,,
310,0027162_session_1,Thalamus,16461.94174826145,,,
311,0027162_session_1,Total-Lateral-Ventricle,7697.605882287025,,,
312,0027162_session_1,VentralDC,8323.923872709274,,,
313,0027162_session_1,rd-Ventricle,582.0709910988808,,,
314,0027162_session_1,th-Ventricle,1742.4399733543396,,,
315,0027162_session_2,Accumbens-area,1459.8079776763916,,,
316,0027162_session_2,Amygdala,3811.7589417099953,,,
317,0027162_session_2,Brain-Stem,18771.017712950706,,,
318,0027162_session_2,CSF,807.0789876580238,,,
319,0027162_session_2,Caudate,8653.546867668629,,,
320,0027162_session_2,Cerebellum,138683.47287923098,,,
321,0027162_session_2,Cingulate,26145.860600173473,,,
322,0027162_session_2,Combined-Cerebral-WM,433945.4143640399,,,
323,0027162_session_2,Frontal,177550.51728487015,,,
324,0027162_session_2,Hippocampus,9425.982855856419,,,
325,0027162_session_2,Insula,13170.85679858923,,,
326,0027162_session_2,Occipital,48687.4772554636,,,
327,0027162_session_2,Pallidum,2122.9984675347805,8993.148109450787,94.83221029508269,0.04466899611340821
328,0027162_session_2,Parietal,125146.29208624363,,,
329,0027162_session_2,Putamen,12726.671805381775,,,
330,0027162_session_2,Temporal,122108.6841326952,,,
331,0027162_session_2,Thalamus,16461.94174826145,,,
332,0027162_session_2,Total-Lateral-Ventricle,7697.605882287025,,,
333,0027162_session_2,VentralDC,8323.923872709274,,,
334,0027162_session_2,rd-Ventricle,582.0709910988808,,,
335,0027162_session_2,th-Ventricle,1742.4399733543396,,,
336,0027164_session_1,Accumbens-area,958.3419853448868,,,
337,0027164_session_1,Amygdala,3505.8029463887215,,,
338,0027164_session_1,Brain-Stem,21356.551673412323,,,
339,0027164_session_1,CSF,1072.2179836034775,,,
340,0027164_session_1,Caudate,8714.600866734982,,,
341,0027164_session_1,Cerebellum,142636.8908187747,,,
342,0027164_session_1,Cingulate,23960.950633585453,,,
343,0027164_session_1,Combined-Cerebral-WM,449824.2561212182,,,
344,0027164_session_1,Frontal,171555.90637654066,,,
345,0027164_session_1,Hippocampus,8636.739867925644,,,
346,0027164_session_1,Insula,12158.66381406784,,,
347,0027164_session_1,Occipital,48855.20425289869,,,
348,0027164_session_1,Pallidum,2437.872462719679,6367.222509762904,79.79487771632277,0.03273135856635584
349,0027164_session_1,Parietal,112921.42927318811,,,
350,0027164_session_1,Putamen,11775.189819931984,,,
351,0027164_session_1,Temporal,111720.58629155159,,,
352,0027164_session_1,Thalamus,18381.71271890402,,,
353,0027164_session_1,Total-Lateral-Ventricle,12128.822814524174,,,
354,0027164_session_1,VentralDC,9105.963860750198,,,
355,0027164_session_1,rd-Ventricle,838.2919871807098,,,
356,0027164_session_1,th-Ventricle,1788.4019726514816,,,
357,0027164_session_2,Accumbens-area,958.3419853448868,,,
358,0027164_session_2,Amygdala,3505.8029463887215,,,
359,0027164_session_2,Brain-Stem,21356.551673412323,,,
360,0027164_session_2,CSF,1072.2179836034775,,,
361,0027164_session_2,Caudate,8714.600866734982,,,
362,0027164_session_2,Cerebellum,142636.8908187747,,,
363,0027164_session_2,Cingulate,23960.950633585453,,,
364,0027164_session_2,Combined-Cerebral-WM,449824.2561212182,,,
365,0027164_session_2,Frontal,171555.90637654066,,,
366,0027164_session_2,Hippocampus,8636.739867925644,,,
367,0027164_session_2,Insula,12158.66381406784,,,
368,0027164_session_2,Occipital,48855.20425289869,,,
369,0027164_session_2,Pallidum,2437.872462719679,6367.222509762904,79.79487771632277,0.03273135856635584
370,0027164_session_2,Parietal,112921.42927318811,,,
371,0027164_session_2,Putamen,11775.189819931984,,,
372,0027164_session_2,Temporal,111720.58629155159,,,
373,0027164_session_2,Thalamus,18381.71271890402,,,
374,0027164_session_2,Total-Lateral-Ventricle,12128.822814524174,,,
375,0027164_session_2,VentralDC,9105.963860750198,,,
376,0027164_session_2,rd-Ventricle,838.2919871807098,,,
377,0027164_session_2,th-Ventricle,1788.4019726514816,,,
378,0027165_session_1,Accumbens-area,1216.6209813952446,,,
379,0027165_session_1,Amygdala,3730.124942958355,,,
380,0027165_session_1,Brain-Stem,22046.32466286421,,,
381,0027165_session_1,CSF,1492.7359771728516,,,
382,0027165_session_1,Caudate,7587.159883975983,,,
383,0027165_session_1,Cerebellum,148996.45372152328,,,
384,0027165_session_1,Cingulate,30402.147535085678,,,
385,0027165_session_1,Combined-Cerebral-WM,499930.7243549824,,,
386,0027165_session_1,Frontal,202812.46689856052,,,
387,0027165_session_1,Hippocampus,9439.359855651855,,,
388,0027165_session_1,Insula,15165.058768093586,,,
389,0027165_session_1,Occipital,62064.47705090046,,,
390,0027165_session_1,Pallidum,2220.5819660425186,8053.073803702308,89.73892022808336,0.04041234307059354
391,0027165_session_1,Parietal,143645.9968033433,,,
392,0027165_session_1,Putamen,11519.31182384491,,,
393,0027165_session_1,Temporal,133227.3719626665,,,
394,0027165_session_1,Thalamus,20203.72869104147,,,
395,0027165_session_1,Total-Lateral-Ventricle,15607.871761322021,,,
396,0027165_session_1,VentralDC,9572.78685361147,,,
397,0027165_session_1,rd-Ventricle,852.3549869656563,,,
398,0027165_session_1,th-Ventricle,1847.3979717493057,,,
399,0027165_session_2,Accumbens-area,1216.6209813952446,,,
400,0027165_session_2,Amygdala,3730.124942958355,,,
401,0027165_session_2,Brain-Stem,22046.32466286421,,,
402,0027165_session_2,CSF,1492.7359771728516,,,
403,0027165_session_2,Caudate,7587.159883975983,,,
404,0027165_session_2,Cerebellum,148996.45372152328,,,
405,0027165_session_2,Cingulate,30402.147535085678,,,
406,0027165_session_2,Combined-Cerebral-WM,499930.7243549824,,,
407,0027165_session_2,Frontal,202812.46689856052,,,
408,0027165_session_2,Hippocampus,9439.359855651855,,,
409,0027165_session_2,Insula,15165.058768093586,,,
410,0027165_session_2,Occipital,62064.47705090046,,,
411,0027165_session_2,Pallidum,2220.5819660425186,8053.073803702308,89.73892022808336,0.04041234307059354
412,0027165_session_2,Parietal,143645.9968033433,,,
413,0027165_session_2,Putamen,11519.31182384491,,,
414,0027165_session_2,Temporal,133227.3719626665,,,
415,0027165_session_2,Thalamus,20203.72869104147,,,
416,0027165_session_2,Total-Lateral-Ventricle,15607.871761322021,,,
417,0027165_session_2,VentralDC,9572.78685361147,,,
418,0027165_session_2,rd-Ventricle,852.3549869656563,,,
419,0027165_session_2,th-Ventricle,1847.3979717493057,,,
420,0027166_session_1,Accumbens-area,965.8879852294922,,,
421,0027166_session_1,Amygdala,3588.465945124626,,,
422,0027166_session_1,Brain-Stem,20988.512679040432,,,
423,0027166_session_1,CSF,886.6549864411354,,,
424,0027166_session_1,Caudate,7032.18589246273,,,
425,0027166_session_1,Cerebellum,157216.1055958271,,,
426,0027166_session_1,Cingulate,24867.84261971712,,,
427,0027166_session_1,Combined-Cerebral-WM,463582.32891082764,,,
428,0027166_session_1,Frontal,184163.55718374252,,,
429,0027166_session_1,Hippocampus,9487.722854912281,,,
430,0027166_session_1,Insula,12721.869805455208,,,
431,0027166_session_1,Occipital,50580.49422651529,,,
432,0027166_session_1,Pallidum,2145.6364671885967,10131.049202648868,100.6531132287962,0.04691060893492402
433,0027166_session_1,Parietal,121331.7891445756,,,
434,0027166_session_1,Putamen,11022.990831434727,,,
435,0027166_session_1,Temporal,116083.20322483778,,,
436,0027166_session_1,Thalamus,17326.64473503828,,,
437,0027166_session_1,Total-Lateral-Ventricle,7438.640886247158,,,
438,0027166_session_1,VentralDC,8829.505864977837,,,
439,0027166_session_1,rd-Ventricle,895.2299863100052,,,
440,0027166_session_1,th-Ventricle,918.8969859480858,,,
441,0027166_session_2,Accumbens-area,965.8879852294922,,,
442,0027166_session_2,Amygdala,3588.465945124626,,,
443,0027166_session_2,Brain-Stem,20988.512679040432,,,
444,0027166_session_2,CSF,886.6549864411354,,,
